ID,Cluster,NumClusters,Algorithm,MaxIter,Tolerance,NInit,Metric,MaxIterBarycenter,UseVoltage,UseAll3Phases,MinClusterSize,MaxClusterSize,HandleMinClusters,HandleMaxClusters,SilhouetteScore
56289366,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56289477,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56293141,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56293272,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56294396,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56295013,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56297786,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56301015,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56308594,3,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56311271,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56311351,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56313766,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56317657,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56319030,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56320091,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56322231,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56323361,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56323691,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56326172,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56326218,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56329635,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56330203,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56335748,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56335842,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56336916,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56338693,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56347545,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56357204,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56377049,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56499039,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56507713,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56508926,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56512524,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56513612,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56513866,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56515638,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56516198,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56516753,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56522709,1,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56525100,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56526411,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56529266,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56533347,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56533679,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56535776,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56536684,3,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56540017,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56540360,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56540435,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56543050,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56545080,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56545746,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56549119,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56550262,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56550599,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56560999,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56565947,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56570677,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56572179,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56575867,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56576283,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56576441,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56579400,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56606528,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56625057,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56628324,2,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56629780,0,4,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
