ID,Cluster,NumClusters,Algorithm,MaxIter,Tolerance,NInit,Metric,MaxIterBarycenter,UseVoltage,UseAll3Phases,MinClusterSize,MaxClusterSize,HandleMinClusters,HandleMaxClusters,SilhouetteScore
56289366,4,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56289477,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56293141,16,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56293272,6,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56294396,4,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56295013,6,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56301015,6,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56308594,8,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56311351,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56317657,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56319030,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56320091,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56322231,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56323361,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56323691,15,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56326172,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56329635,17,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56330203,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56335748,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56335842,6,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56336916,15,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56338693,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56347545,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56357204,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56377049,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56507713,15,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56513612,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56513866,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56515638,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56516198,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56516753,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56522709,9,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56525100,9,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56526411,9,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56529266,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56533347,15,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56533679,17,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56535776,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56536684,8,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56540017,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56540360,11,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56540435,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56545080,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56545746,17,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56549119,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56550262,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56550599,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56560999,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56565947,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56570677,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56572179,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56575867,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56576283,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56576441,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56579400,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56606528,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56625057,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56628324,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56629780,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56644803,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56657906,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56659386,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56665224,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56672125,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56673404,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56678759,7,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56679738,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56683313,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56684216,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56690172,11,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56695287,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56697803,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56700184,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56710961,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56745649,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56751349,16,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56786559,12,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56787001,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56801641,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56803200,6,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56807591,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56807960,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56809736,16,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56812446,7,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56815763,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56816331,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56816537,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56825545,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56827261,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56832212,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56834340,6,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56838816,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56842538,12,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56845230,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56855575,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56903870,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56910955,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56918523,18,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56918867,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56919122,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56927069,5,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56931363,15,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56935851,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56936773,7,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56936779,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56946646,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56950716,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56962364,11,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56968133,16,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56977981,7,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56990406,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57001160,16,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57018693,12,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57020162,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57028871,3,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57029549,4,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57031156,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57033615,12,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57034168,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57036183,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57045467,17,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57048476,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57049178,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57067602,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57082370,6,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57107066,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57110903,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57112200,6,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57115988,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57119576,11,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57121359,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57124755,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57129786,6,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57132084,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57132878,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57134460,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57135403,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57136037,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57181553,16,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57188608,7,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57189414,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57193962,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57195856,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57196380,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57197511,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57203099,12,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57203642,11,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57210270,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57212381,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57217332,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57223401,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57224741,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57229961,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57229998,5,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57233581,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57241422,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57244796,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57262879,5,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57276325,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57283021,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57315438,15,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57318031,15,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57318799,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57321256,15,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57321496,7,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57322689,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57326123,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57327947,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57328418,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57329581,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57333110,6,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57334635,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57345201,15,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57352116,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57355618,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57390695,7,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57396243,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57406808,15,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57419049,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57434015,16,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57447843,3,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57450743,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57454215,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57455170,10,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57455993,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57457888,16,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57462777,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57463290,5,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57466368,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57466861,2,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57470082,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57508299,11,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57509005,0,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57520094,6,20,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
