ID,Cluster,NumClusters,Algorithm,MaxIter,Tolerance,NInit,Metric,MaxIterBarycenter,UseVoltage,UseAll3Phases,MinClusterSize,MaxClusterSize,HandleMinClusters,HandleMaxClusters,SilhouetteScore
56289366,14,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56289477,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56293141,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56293272,10,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56294396,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56295013,10,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56301015,0,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56308594,2,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56311271,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56311351,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56317657,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56319030,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56320091,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56322231,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56323361,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56323691,14,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56326172,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56329635,5,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56330203,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56335748,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56335842,16,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56336916,14,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56338693,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56347545,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56357204,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56377049,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56499039,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56507713,14,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56513612,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56513866,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56515638,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56516198,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56516753,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56522709,8,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56525100,8,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56526411,8,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56529266,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56533347,14,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56533679,5,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56535776,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56536684,2,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56540017,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56540360,12,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56540435,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56543050,12,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56545080,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56545746,5,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56549119,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56550262,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56550599,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56560999,11,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56565947,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56570677,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56572179,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56575867,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56576283,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56576441,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56579400,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56606528,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56625057,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56628324,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56629780,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56644803,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56657906,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56659386,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56665224,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56672125,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56673404,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56678759,9,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56679738,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56683313,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56684216,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56690172,12,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56695287,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56697803,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56700184,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56710961,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56745649,3,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56751349,4,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56780579,16,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56786559,16,18,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
