ID,Cluster,NumClusters,Algorithm,MaxIter,Tolerance,NInit,Metric,MaxIterBarycenter,UseVoltage,UseAll3Phases,MinClusterSize,MaxClusterSize,HandleMinClusters,HandleMaxClusters,SilhouetteScore
56289366,4,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56289477,0,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56293141,16,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56293272,6,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56294396,4,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56295013,6,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56301015,6,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56308594,8,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56311351,0,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56317657,2,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56319030,2,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56320091,2,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56322231,0,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56323361,0,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56323691,15,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56326172,0,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56329635,17,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56330203,2,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56335748,2,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56335842,6,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56336916,15,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56338693,0,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56347545,2,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56357204,0,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56377049,0,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56507713,15,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56513612,0,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56513866,0,19,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
