ID,Cluster,NumClusters,Algorithm,MaxIter,Tolerance,NInit,Metric,MaxIterBarycenter,UseVoltage,UseAll3Phases,MinClusterSize,MaxClusterSize,HandleMinClusters,HandleMaxClusters,SilhouetteScore
56289366,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56289477,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56293141,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56293272,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56294396,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56295013,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56301015,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56308594,2,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56311271,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56311351,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56317657,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56319030,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56320091,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56322231,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56323361,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56323691,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56326172,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56329635,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56330203,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56335748,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56335842,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56336916,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56338693,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56347545,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56357204,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56377049,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56499039,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56507713,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56513612,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56513866,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56515638,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56516198,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56516753,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56522709,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56525100,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56526411,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56529266,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56533347,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56533679,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56535776,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56536684,2,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56540017,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56540360,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56540435,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56543050,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56545080,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56545746,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56549119,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56550262,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56550599,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56560999,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56565947,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56570677,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56572179,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56575867,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56576283,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56576441,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56579400,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56606528,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56625057,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56628324,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56629780,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56644803,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56657906,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56659386,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56665224,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56672125,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56673404,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56678759,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56679738,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56683313,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56684216,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56690172,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56695287,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56697803,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56700184,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56710961,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56745649,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56751349,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56780579,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56786559,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56787001,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56801641,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56803200,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56807591,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56807960,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56809736,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56812446,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56815763,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56816331,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56816537,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56825545,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56827261,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56832212,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56834340,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56838816,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56842538,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56845230,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56855575,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56903870,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56910955,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56918523,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56918867,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56919122,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56927069,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56931363,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56935851,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56936773,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56936779,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56946646,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56950716,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56962364,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56968133,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56969833,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56977981,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
56990406,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57001160,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57018693,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57020162,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57028871,5,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57029549,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57031156,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57033615,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57034168,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57036183,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57045467,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57048476,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57049178,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57067602,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57082370,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57107066,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57110903,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57112200,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57115988,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57119576,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57121359,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57124755,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57129786,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57132084,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57132878,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57134460,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57135403,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57136037,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57181553,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57188608,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57189414,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57193962,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57195856,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57196380,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57197511,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57203099,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57203642,0,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57204841,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57210270,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57212381,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57217332,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57223401,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57224741,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57229961,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57229998,4,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
57233581,3,6,tskmeans,100,7e-07,1,softdtw,100,True,True,1,10,nothing,nothing,
